date,ville,region,latitude,longitude,altitude_m,type_climat,temp_min_c,temp_max_c,temp_mean_c,humidite_pct,precipitations_mm,vitesse_vent_ms,direction_vent_deg,rafale_max_ms,ensoleillement_h,duree_jour_h,rayonnement_wm2,pm25_proxy_ugm3,qualite_capteur
2025-09-05,Yagoua,Extrême-Nord,10.333,15.233,320,sahelian,27.7,37.9,31.5,31.6,0.0,7.5,85.0,10.9,10.4,12.37,821.7,34.0,good
2025-09-06,Yagoua,Extrême-Nord,10.333,15.233,320,sahelian,23.6,33.1,28.7,10.0,0.0,5.2,300.0,6.6,10.4,12.35,1266.8,33.9,good
2025-09-07,Yagoua,Extrême-Nord,10.333,15.233,320,sahelian,22.7,33.5,28.2,21.4,0.0,7.0,69.0,9.8,11.4,12.32,1139.3,33.0,good
2025-09-08,Yagoua,Extrême-Nord,10.333,15.233,320,sahelian,23.5,34.8,28.6,18.7,0.0,3.9,70.0,5.5,12.1,12.3,1354.6,33.7,good
2025-09-09,Yagoua,Extrême-Nord,10.333,15.233,320,sahelian,24.1,35.7,28.9,10.2,0.0,2.6,284.0,3.4,10.6,12.27,1066.9,23.9,good
2025-09-10,Yagoua,Extrême-Nord,10.333,15.233,320,sahelian,23.8,34.3,28.2,18.1,0.0,7.0,223.0,10.5,11.1,12.24,1208.4,40.4,good
2025-09-11,Yagoua,Extrême-Nord,10.333,15.233,320,sahelian,26.2,33.2,29.4,12.2,0.0,5.6,107.0,7.7,10.3,12.22,,42.0,good
2025-09-12,Yagoua,Extrême-Nord,10.333,15.233,320,sahelian,26.2,35.0,31.0,18.0,0.0,4.2,114.0,5.9,9.8,12.19,1176.7,31.7,good
2025-09-13,Yagoua,Extrême-Nord,10.333,15.233,320,sahelian,24.5,36.2,29.3,14.8,0.0,4.2,286.0,5.0,9.0,12.17,943.4,37.2,good
2025-09-14,Yagoua,Extrême-Nord,10.333,15.233,320,sahelian,21.3,32.5,27.3,11.7,0.0,5.1,88.0,7.5,10.7,12.14,1110.4,22.3,good
2025-09-15,Yagoua,Extrême-Nord,10.333,15.233,320,sahelian,23.9,35.8,30.3,12.7,0.0,2.9,240.0,4.0,9.9,12.12,771.5,30.5,good
2025-09-16,Yagoua,Extrême-Nord,10.333,15.233,320,sahelian,22.2,,28.6,16.0,0.0,4.1,257.0,4.4,11.5,12.09,1205.2,36.5,good
2025-09-17,Yagoua,Extrême-Nord,10.333,15.233,320,sahelian,25.4,36.7,,20.9,0.0,7.1,24.0,11.1,10.1,12.06,1181.9,47.3,good
2025-09-18,Yagoua,Extrême-Nord,10.333,15.233,320,sahelian,22.0,31.9,28.2,18.2,0.0,7.7,221.0,9.5,11.4,12.04,1259.6,40.8,good
2025-09-19,Yagoua,Extrême-Nord,10.333,15.233,320,sahelian,24.6,32.6,27.8,,0.0,2.9,6.0,4.0,11.1,12.01,1296.7,30.6,good
2025-09-20,Yagoua,Extrême-Nord,10.333,15.233,320,sahelian,23.3,33.1,28.5,21.6,0.0,2.9,214.0,3.2,9.7,11.99,1045.2,38.8,good
2025-09-21,Yagoua,Extrême-Nord,10.333,15.233,320,sahelian,22.5,35.5,,10.0,0.0,6.4,74.0,8.1,12.0,11.96,997.4,38.8,good
2025-09-22,Yagoua,Extrême-Nord,10.333,15.233,320,sahelian,,33.0,28.6,17.2,0.0,5.1,,6.9,11.4,11.94,948.8,40.6,good
2025-09-23,Yagoua,Extrême-Nord,10.333,15.233,320,sahelian,22.2,33.7,28.4,16.9,0.0,5.7,,6.1,11.4,11.91,1140.3,37.8,good
2025-09-24,Yagoua,Extrême-Nord,10.333,15.233,320,sahelian,22.8,32.1,28.6,15.7,0.0,4.0,100.0,4.5,11.5,11.88,1278.8,41.3,good
2025-09-25,Yagoua,Extrême-Nord,10.333,15.233,320,sahelian,24.2,35.8,29.4,27.5,0.0,4.7,223.0,7.2,9.9,11.86,835.0,34.1,good
2025-09-26,Yagoua,Extrême-Nord,10.333,15.233,320,sahelian,27.1,34.7,30.7,19.1,0.0,4.5,348.0,4.6,9.4,11.83,,43.3,good
2025-09-27,Yagoua,Extrême-Nord,10.333,15.233,320,sahelian,24.5,34.7,29.6,13.4,0.0,8.2,236.0,8.9,9.9,11.81,836.5,37.4,good
2025-09-28,Yagoua,Extrême-Nord,10.333,15.233,320,sahelian,24.6,35.6,29.7,13.4,0.0,3.1,264.0,3.7,10.4,11.78,985.7,33.7,good
2025-09-29,Yagoua,Extrême-Nord,10.333,15.233,320,sahelian,22.4,33.2,27.6,30.4,0.0,6.5,51.0,,11.8,11.76,1196.5,36.4,good
2025-09-30,Yagoua,Extrême-Nord,10.333,15.233,320,sahelian,24.7,36.5,59.8,17.9,0.0,3.3,269.0,3.5,10.4,11.73,1080.9,39.5,good
2025-10-01,Yagoua,Extrême-Nord,10.333,15.233,320,sahelian,18.2,27.9,22.1,16.2,0.0,6.7,180.0,8.1,10.9,11.7,909.5,35.6,good
2025-10-02,Yagoua,Extrême-Nord,10.333,15.233,320,sahelian,14.7,26.9,,13.7,0.0,6.8,159.0,9.3,10.7,11.68,1060.4,33.9,good
2025-10-03,Yagoua,Extrême-Nord,10.333,15.233,320,sahelian,19.2,27.7,22.6,10.0,0.0,6.5,190.0,7.7,11.7,11.65,1347.8,44.3,good
2025-10-04,Yagoua,Extrême-Nord,10.333,15.233,320,sahelian,17.6,27.8,22.3,30.7,0.0,6.0,170.0,8.8,11.1,11.63,957.1,32.3,good
2025-10-05,Yagoua,Extrême-Nord,10.333,15.233,320,sahelian,20.3,30.8,24.4,17.5,0.0,7.1,311.0,8.1,10.5,11.6,1263.4,36.2,good
2025-10-06,Yagoua,Extrême-Nord,10.333,15.233,320,sahelian,19.9,27.9,24.1,25.6,0.0,7.4,308.0,8.0,10.7,11.58,893.9,45.1,good
2025-10-07,Yagoua,Extrême-Nord,10.333,15.233,320,sahelian,18.5,29.5,23.0,20.1,2.1,6.3,187.0,9.9,11.4,11.55,1140.2,36.0,good
2025-10-08,Yagoua,Extrême-Nord,10.333,15.233,320,sahelian,18.1,29.0,22.2,22.4,0.0,4.3,219.0,4.6,11.1,11.53,1125.0,33.5,good
2025-10-09,Yagoua,Extrême-Nord,10.333,15.233,320,sahelian,17.1,27.3,22.5,29.9,0.0,4.7,142.0,4.9,10.7,11.51,,23.7,good
2025-10-10,Yagoua,Extrême-Nord,10.333,15.233,320,sahelian,19.1,29.3,22.6,,0.0,6.8,351.0,10.0,10.5,11.48,1080.3,33.8,good
2025-10-11,Yagoua,Extrême-Nord,10.333,15.233,320,sahelian,20.2,29.3,23.7,25.9,0.0,6.5,300.0,7.2,9.9,11.46,1181.1,37.0,good
2025-10-12,Yagoua,Extrême-Nord,10.333,15.233,320,sahelian,20.1,28.0,23.4,11.6,0.0,8.1,286.0,11.9,10.9,11.43,947.2,38.9,good
2025-10-13,Yagoua,Extrême-Nord,10.333,15.233,320,sahelian,16.3,27.6,22.1,13.9,0.0,7.2,264.0,9.4,10.1,11.41,784.1,38.5,good
2025-10-14,Yagoua,Extrême-Nord,10.333,15.233,320,sahelian,17.3,28.1,22.1,20.8,0.0,6.0,358.0,7.2,11.4,11.39,956.3,35.8,good
2025-10-15,Yagoua,Extrême-Nord,10.333,15.233,320,sahelian,,26.0,21.4,30.2,0.0,8.1,209.0,8.9,11.4,11.36,1288.9,34.7,good
2025-10-16,Yagoua,Extrême-Nord,10.333,15.233,320,sahelian,18.4,28.1,23.2,12.2,0.0,6.0,315.0,6.0,10.3,11.34,1161.8,28.6,good
2025-10-17,Yagoua,Extrême-Nord,10.333,15.233,320,sahelian,14.6,26.4,20.8,25.3,0.0,3.7,220.0,3.8,11.3,11.32,994.5,28.6,good
2025-10-18,Yagoua,Extrême-Nord,10.333,15.233,320,sahelian,19.4,28.8,24.0,28.2,0.0,5.2,2.0,7.8,11.3,11.29,939.5,33.5,good
2025-10-19,Yagoua,Extrême-Nord,10.333,15.233,320,sahelian,20.2,29.6,,22.8,0.0,3.8,307.0,5.0,10.7,11.27,1148.4,34.0,good
2025-10-20,Yagoua,Extrême-Nord,10.333,15.233,320,sahelian,16.9,25.0,21.0,23.3,0.0,0.6,267.0,0.8,10.6,11.25,963.0,17.6,good
2025-10-21,Yagoua,Extrême-Nord,10.333,15.233,320,sahelian,19.5,28.0,22.7,12.7,0.0,3.7,72.0,4.0,10.0,11.23,827.7,37.3,good
2025-10-22,Yagoua,Extrême-Nord,10.333,15.233,320,sahelian,18.1,29.3,23.6,16.9,0.0,5.2,330.0,7.0,11.1,11.2,1019.1,33.4,good
2025-10-23,Yagoua,Extrême-Nord,10.333,15.233,320,sahelian,19.6,29.0,23.0,13.7,0.0,8.5,,10.2,11.2,11.18,1279.6,46.7,good
2025-10-24,Yagoua,Extrême-Nord,10.333,15.233,320,sahelian,,30.0,25.0,10.0,0.0,4.8,279.0,5.2,10.5,11.16,897.3,31.9,good
2025-10-25,Yagoua,Extrême-Nord,10.333,15.233,320,sahelian,27.5,15.9,21.2,27.1,0.0,3.4,110.0,4.1,11.0,11.14,1048.2,21.4,good
2025-10-26,Yagoua,Extrême-Nord,10.333,15.233,320,sahelian,17.4,30.4,23.8,13.3,0.0,4.4,353.0,5.8,11.1,11.12,989.1,32.2,good
2025-10-27,Yagoua,Extrême-Nord,10.333,15.233,320,sahelian,17.3,30.1,23.6,24.5,0.0,4.7,211.0,7.2,11.1,11.1,1330.7,31.1,good
2025-10-28,Yagoua,Extrême-Nord,10.333,15.233,320,sahelian,18.1,10.3,22.4,17.9,0.0,2.0,290.0,2.4,11.1,11.08,1049.5,18.1,good
2025-10-29,Yagoua,Extrême-Nord,10.333,15.233,320,sahelian,17.1,,22.7,30.8,0.0,5.6,225.0,7.7,9.8,11.06,840.0,29.3,good
2025-10-30,Yagoua,Extrême-Nord,10.333,15.233,320,sahelian,18.1,27.4,22.7,19.0,0.0,6.8,321.0,7.4,10.8,11.04,946.4,27.5,good
2025-10-31,Yagoua,Extrême-Nord,10.333,15.233,320,sahelian,18.5,28.1,22.8,18.2,0.0,4.7,55.0,5.3,11.0,11.02,1099.0,42.9,good
2025-11-01,Yagoua,Extrême-Nord,10.333,15.233,320,sahelian,18.5,32.0,20.3,19.4,0.0,6.7,69.0,10.2,11.0,11.0,1094.6,110.0,good
2025-11-02,Yagoua,Extrême-Nord,10.333,15.233,320,sahelian,16.7,32.0,17.8,10.0,0.0,8.2,77.0,10.7,10.8,10.98,946.7,67.1,good
2025-11-03,Yagoua,Extrême-Nord,10.333,15.233,320,sahelian,13.0,31.4,19.7,20.9,0.0,9.8,76.0,12.5,11.0,10.96,1133.1,97.4,good
2025-11-04,Yagoua,Extrême-Nord,10.333,15.233,320,sahelian,14.5,33.8,20.4,19.2,0.0,8.9,86.0,11.8,10.9,10.94,856.8,128.5,good
2025-11-05,Yagoua,Extrême-Nord,10.333,15.233,320,sahelian,13.9,31.2,19.0,12.8,0.0,7.8,48.0,9.8,10.9,10.92,948.4,112.5,good
2025-11-06,Yagoua,Extrême-Nord,10.333,15.233,320,sahelian,12.7,30.7,17.2,40.7,0.0,6.7,89.0,7.0,10.3,10.91,975.5,99.7,good
2025-11-07,Yagoua,Extrême-Nord,10.333,15.233,320,sahelian,12.9,25.5,18.3,16.6,0.0,8.6,35.0,8.9,10.0,10.89,889.4,108.2,good
2025-11-08,Yagoua,Extrême-Nord,10.333,15.233,320,sahelian,15.3,25.2,17.6,27.8,0.0,5.0,78.0,7.2,10.6,10.87,1194.2,134.7,good
2025-11-09,Yagoua,Extrême-Nord,10.333,15.233,320,sahelian,17.0,28.9,18.7,32.8,0.0,7.6,90.0,10.4,10.5,10.85,994.5,100.9,good
2025-11-10,Yagoua,Extrême-Nord,10.333,15.233,320,sahelian,17.4,27.7,18.4,26.9,0.0,8.1,41.0,12.3,10.8,10.84,,125.7,good
2025-11-11,Yagoua,Extrême-Nord,10.333,15.233,320,sahelian,,34.1,19.3,25.0,0.0,8.1,72.0,12.1,9.8,10.82,990.9,142.8,good
2025-11-12,Yagoua,Extrême-Nord,10.333,15.233,320,sahelian,10.8,32.0,18.3,21.3,0.0,5.8,81.0,,9.4,10.81,942.7,117.2,good
2025-11-13,Yagoua,Extrême-Nord,10.333,15.233,320,sahelian,15.5,29.6,19.4,19.2,0.0,8.0,34.0,9.0,10.4,10.79,1102.0,152.1,good
2025-11-14,Yagoua,Extrême-Nord,10.333,15.233,320,sahelian,18.5,29.8,22.0,10.0,0.0,9.3,45.0,14.3,10.8,10.78,1198.0,153.5,good
2025-11-15,Yagoua,Extrême-Nord,10.333,15.233,320,sahelian,18.1,30.3,20.5,10.0,0.0,12.2,49.0,,10.7,10.76,1096.4,97.1,good
2025-11-16,Yagoua,Extrême-Nord,10.333,15.233,320,sahelian,15.6,27.9,18.4,10.0,0.0,8.3,71.0,11.4,10.7,10.75,955.6,126.1,good
2025-11-17,Yagoua,Extrême-Nord,10.333,15.233,320,sahelian,12.7,26.8,19.3,19.2,0.0,7.0,52.0,8.7,10.7,10.73,1069.9,137.0,good
2025-11-18,Yagoua,Extrême-Nord,10.333,15.233,320,sahelian,12.8,27.2,18.2,12.6,0.0,7.8,68.0,12.3,10.7,10.72,1227.6,92.9,good
2025-11-19,Yagoua,Extrême-Nord,10.333,15.233,320,sahelian,,11.3,14.7,21.6,0.0,6.0,86.0,9.3,10.7,10.71,1037.8,139.4,good
2025-11-20,Yagoua,Extrême-Nord,10.333,15.233,320,sahelian,14.4,28.9,18.0,17.8,0.0,8.6,51.0,12.1,9.5,10.69,917.7,75.2,good
2025-11-21,Yagoua,Extrême-Nord,10.333,15.233,320,sahelian,14.6,26.4,18.1,19.1,0.0,12.4,39.0,17.0,10.7,10.68,1199.8,152.3,good
2025-11-22,Yagoua,Extrême-Nord,10.333,15.233,320,sahelian,14.5,32.5,18.3,23.3,0.0,5.0,48.0,7.1,10.1,10.67,939.4,114.8,good
2025-11-23,Yagoua,Extrême-Nord,10.333,15.233,320,sahelian,19.2,31.6,19.6,15.8,0.0,7.5,36.0,8.8,10.7,10.66,1132.5,138.3,good
2025-11-24,Yagoua,Extrême-Nord,10.333,15.233,320,sahelian,15.9,29.0,19.5,10.0,0.0,5.8,90.0,7.1,10.1,10.64,,118.0,good
2025-11-25,Yagoua,Extrême-Nord,10.333,15.233,320,sahelian,,29.1,19.9,21.7,0.0,8.1,49.0,11.1,10.0,10.63,842.0,122.4,good
2025-11-26,Yagoua,Extrême-Nord,10.333,15.233,320,sahelian,13.9,29.5,18.8,19.9,0.0,9.2,62.0,12.2,10.1,10.62,999.4,131.1,good
2025-11-27,Yagoua,Extrême-Nord,10.333,15.233,320,sahelian,16.1,31.5,18.8,12.4,0.0,9.5,74.0,11.6,10.6,10.61,1166.3,116.8,good
2025-11-28,Yagoua,Extrême-Nord,10.333,15.233,320,sahelian,10.6,31.3,17.9,20.9,0.0,9.2,59.0,11.0,10.6,10.6,839.8,118.0,good
2025-11-29,Yagoua,Extrême-Nord,10.333,15.233,320,sahelian,14.2,24.7,18.3,18.3,0.0,6.5,46.0,9.5,10.6,10.59,1055.8,,good
2025-11-30,Yagoua,Extrême-Nord,10.333,15.233,320,sahelian,10.4,25.2,17.0,16.0,0.0,11.3,41.0,13.9,10.6,10.59,1123.3,96.4,good
2025-12-01,Yagoua,Extrême-Nord,10.333,15.233,320,sahelian,12.1,27.6,15.2,18.5,0.0,8.5,50.0,11.2,10.6,10.58,1007.5,141.3,good
2025-12-02,Yagoua,Extrême-Nord,10.333,15.233,320,sahelian,14.9,28.8,18.3,27.0,0.8,10.1,63.0,13.7,10.6,10.57,904.4,125.7,good
2025-12-03,Yagoua,Extrême-Nord,10.333,15.233,320,sahelian,11.0,26.9,15.8,23.6,0.0,5.3,89.0,5.9,10.6,10.56,936.3,109.4,good
2025-12-04,Yagoua,Extrême-Nord,10.333,15.233,320,sahelian,24.9,13.2,18.4,16.1,0.0,8.2,87.0,11.1,10.6,10.55,864.9,113.7,good
2025-12-05,Yagoua,Extrême-Nord,10.333,15.233,320,sahelian,18.3,,20.0,16.7,,8.5,86.0,12.7,10.5,10.55,,105.2,good
2025-12-06,Yagoua,Extrême-Nord,10.333,15.233,320,sahelian,11.4,30.1,16.3,27.0,0.0,6.3,45.0,9.9,10.5,10.54,1046.5,109.9,good
2025-12-07,Yagoua,Extrême-Nord,10.333,15.233,320,sahelian,12.9,24.9,18.6,14.7,0.0,8.4,34.0,13.4,10.5,10.54,970.7,88.9,good
2025-12-08,Yagoua,Extrême-Nord,10.333,15.233,320,sahelian,14.1,30.0,16.8,14.0,0.0,8.7,87.0,12.2,10.3,10.53,947.1,149.1,good
2025-12-09,Yagoua,Extrême-Nord,10.333,15.233,320,sahelian,15.7,30.0,16.2,10.0,0.0,11.4,32.0,17.6,,10.53,1011.4,155.3,good
2025-12-10,Yagoua,Extrême-Nord,10.333,15.233,320,sahelian,14.8,25.3,18.1,29.4,,9.0,48.0,10.8,10.2,10.52,976.6,83.5,good
2025-12-11,Yagoua,Extrême-Nord,10.333,15.233,320,sahelian,16.8,27.9,18.1,18.8,0.0,8.3,39.0,9.2,10.0,10.52,1017.1,98.7,good
2025-12-12,Yagoua,Extrême-Nord,10.333,15.233,320,sahelian,13.4,25.9,18.5,24.8,0.0,4.3,63.0,6.7,10.5,10.51,1071.3,85.0,good
2025-12-13,Yagoua,Extrême-Nord,10.333,15.233,320,sahelian,14.9,30.4,17.9,12.6,0.0,10.9,39.0,15.2,9.7,10.51,1123.5,,good
2025-12-14,Yagoua,Extrême-Nord,10.333,15.233,320,sahelian,11.6,25.8,16.9,24.5,0.0,11.1,49.0,15.0,10.5,10.51,955.5,137.8,good
2025-12-15,Yagoua,Extrême-Nord,10.333,15.233,320,sahelian,12.0,23.8,16.6,23.4,0.0,,89.0,10.9,9.9,10.51,1180.4,93.7,good
2025-12-16,Yagoua,Extrême-Nord,10.333,15.233,320,sahelian,13.4,27.2,16.3,12.6,0.0,6.2,45.0,7.4,10.5,10.5,1046.4,91.4,good
2025-12-17,Yagoua,Extrême-Nord,10.333,15.233,320,sahelian,11.7,25.8,16.7,15.3,0.0,4.9,39.0,5.0,9.6,10.5,995.4,81.2,good
2025-12-18,Yagoua,Extrême-Nord,10.333,15.233,320,sahelian,15.9,27.7,18.6,22.6,0.0,8.5,48.0,12.2,,10.5,1115.3,141.6,good
2025-12-19,Yagoua,Extrême-Nord,10.333,15.233,320,sahelian,15.5,25.1,17.2,10.0,0.0,6.5,58.0,9.9,10.5,10.5,996.2,96.3,good
2025-12-20,Yagoua,Extrême-Nord,10.333,15.233,320,sahelian,12.3,26.8,17.8,25.9,0.2,8.4,31.0,11.3,10.5,10.5,1241.6,125.4,good
2025-12-21,Yagoua,Extrême-Nord,10.333,15.233,320,sahelian,13.1,31.1,18.0,10.0,0.0,7.2,38.0,8.4,10.5,10.5,,102.0,good
2025-12-22,Yagoua,Extrême-Nord,10.333,15.233,320,sahelian,17.1,28.5,19.5,29.0,0.0,8.0,86.0,12.7,10.5,10.5,962.3,89.1,good
2025-12-23,Yagoua,Extrême-Nord,10.333,15.233,320,sahelian,13.5,29.7,18.9,10.0,0.0,9.9,48.0,14.1,10.5,10.5,1009.6,157.3,good
2025-12-24,Yagoua,Extrême-Nord,10.333,15.233,320,sahelian,13.1,28.1,16.5,16.4,0.0,9.5,76.0,12.2,10.5,10.5,818.2,135.5,good
2025-12-25,Yagoua,Extrême-Nord,10.333,15.233,320,sahelian,10.7,25.0,16.4,10.0,0.0,9.4,30.0,15.0,10.0,10.51,1026.9,131.3,good
2025-12-26,Yagoua,Extrême-Nord,10.333,15.233,320,sahelian,13.2,28.6,16.0,24.0,0.0,6.8,66.0,7.7,10.5,10.51,962.4,140.1,good
2025-12-27,Yagoua,Extrême-Nord,10.333,15.233,320,sahelian,11.9,27.0,19.0,15.5,0.0,7.5,31.0,8.4,10.4,10.51,890.6,154.1,good
2025-12-28,Yagoua,Extrême-Nord,10.333,15.233,320,sahelian,14.1,29.8,18.1,,0.0,6.0,62.0,7.4,10.5,10.52,1158.5,83.8,good
2025-12-29,Yagoua,Extrême-Nord,10.333,15.233,320,sahelian,11.6,29.0,16.0,17.3,0.0,9.5,,12.6,,10.52,931.0,104.1,good
2025-12-30,Yagoua,Extrême-Nord,10.333,15.233,320,sahelian,14.7,28.2,,18.1,0.0,10.4,85.0,,10.5,10.52,1042.2,140.3,good
2025-12-31,Yagoua,Extrême-Nord,10.333,15.233,320,sahelian,16.1,30.8,17.2,10.0,0.0,8.4,63.0,8.8,,10.53,956.8,148.2,good
2020-01-01,Yaoundé,Centre,3.848,11.502,750,equatorial,13.4,24.6,18.5,69.0,0.0,4.9,12.0,33.4,6.6,10.53,771.6,28.7,good
2020-01-02,Yaoundé,Centre,3.848,11.502,750,equatorial,12.7,22.6,17.2,63.0,0.0,1.9,,2.3,5.4,10.54,512.2,24.6,good
2020-01-03,Yaoundé,Centre,3.848,11.502,750,equatorial,15.8,24.6,21.0,71.4,0.0,1.6,172.0,1.7,6.8,10.54,695.0,20.7,good
2020-01-04,Yaoundé,Centre,3.848,11.502,750,equatorial,13.4,23.9,17.3,62.0,0.0,6.7,321.0,7.4,7.0,10.55,832.7,33.4,good
2020-01-05,Yaoundé,Centre,3.848,11.502,750,equatorial,10.8,21.1,16.7,58.7,0.0,0.8,325.0,1.2,6.1,10.56,524.3,24.8,good
2020-01-06,Yaoundé,Centre,3.848,11.502,750,equatorial,14.7,22.7,19.0,74.0,0.0,0.2,138.0,2.3,6.9,10.57,671.3,14.2,good
2020-01-07,Yaoundé,Centre,3.848,11.502,750,equatorial,12.3,21.7,17.8,65.6,0.0,2.4,290.0,3.2,7.3,10.57,706.8,21.0,good
2020-01-08,Yaoundé,Centre,3.848,11.502,750,equatorial,14.1,24.7,18.0,55.9,0.0,1.3,298.0,2.0,5.6,10.58,656.3,23.4,good
2020-01-09,Yaoundé,Centre,3.848,11.502,750,equatorial,12.4,23.9,17.3,62.5,0.0,1.4,195.0,1.6,5.7,10.59,565.9,22.4,good
2020-01-10,Yaoundé,Centre,3.848,11.502,750,equatorial,14.1,22.9,17.9,69.0,0.0,2.3,150.0,3.0,6.3,10.6,691.4,21.5,good
2020-01-11,Yaoundé,Centre,3.848,11.502,750,equatorial,12.5,20.1,15.6,62.7,0.0,2.2,311.0,2.4,6.2,10.61,655.8,25.5,good
2020-01-12,Yaoundé,Centre,3.848,11.502,750,equatorial,13.6,23.6,18.9,58.0,0.0,1.0,157.0,1.0,5.5,10.62,528.3,21.7,good
2020-01-13,Yaoundé,Centre,3.848,11.502,750,equatorial,12.3,22.5,16.6,60.3,0.0,1.3,84.0,2.1,5.7,10.63,685.3,14.8,good
2020-01-14,Yaoundé,Centre,3.848,11.502,750,equatorial,14.3,23.5,18.2,,0.0,2.9,,3.5,6.6,10.64,638.2,440.0,good
2020-01-15,Yaoundé,Centre,3.848,11.502,750,equatorial,15.1,22.4,18.6,64.6,0.0,2.8,169.0,3.9,5.0,10.65,555.2,18.5,good
2020-01-16,Yaoundé,Centre,3.848,11.502,750,equatorial,11.7,23.1,17.0,53.6,0.0,1.2,49.0,1.5,6.1,10.66,580.6,20.3,good
2020-01-17,Yaoundé,Centre,3.848,11.502,750,equatorial,14.3,24.6,19.4,67.3,0.0,1.1,98.0,1.1,6.8,10.67,713.9,24.4,good
2020-01-18,Yaoundé,Centre,3.848,11.502,750,equatorial,11.4,22.2,17.4,71.1,0.0,3.6,7.0,5.1,6.1,10.69,631.3,19.4,good
2020-01-19,Yaoundé,Centre,3.848,11.502,750,equatorial,13.7,25.3,19.2,61.7,0.0,3.9,232.0,5.7,5.5,10.7,633.4,29.7,good
2020-01-20,Yaoundé,Centre,3.848,11.502,750,equatorial,14.2,25.4,19.6,60.1,0.0,0.8,160.0,0.8,4.8,10.71,493.8,18.4,good
2020-01-21,Yaoundé,Centre,3.848,11.502,750,equatorial,12.6,21.3,15.8,73.2,0.0,1.2,61.0,1.5,5.7,10.73,651.6,12.8,good
2020-01-22,Yaoundé,Centre,3.848,11.502,750,equatorial,15.2,26.5,20.8,66.6,0.0,4.1,135.0,4.7,5.5,10.74,513.1,34.0,good
2020-01-23,Yaoundé,Centre,3.848,11.502,750,equatorial,12.6,21.9,17.5,59.7,0.0,3.1,135.0,4.2,7.3,10.75,686.6,17.5,good
2020-01-24,Yaoundé,Centre,3.848,11.502,750,equatorial,12.9,21.5,17.6,74.3,0.0,0.5,341.0,0.7,5.0,10.77,518.9,16.3,good
2020-01-25,Yaoundé,Centre,3.848,11.502,750,equatorial,12.7,24.5,18.0,81.3,0.0,2.2,104.0,3.0,6.0,10.78,654.5,27.0,good
2020-01-26,Yaoundé,Centre,3.848,11.502,750,equatorial,10.9,22.6,17.2,76.8,0.0,1.8,134.0,2.1,6.2,10.8,683.0,18.4,good
2020-01-27,Yaoundé,Centre,3.848,11.502,750,equatorial,13.5,25.6,19.0,67.2,0.0,3.3,220.0,4.9,5.4,10.81,596.1,17.9,good
2020-01-28,Yaoundé,Centre,3.848,11.502,750,equatorial,11.1,23.9,17.1,71.4,0.0,1.9,208.0,2.9,6.2,10.83,606.5,25.6,good
2020-01-29,Yaoundé,Centre,3.848,11.502,750,equatorial,11.4,21.2,17.6,74.9,0.0,5.4,210.0,6.8,6.9,10.85,664.7,19.9,good
2020-01-30,Yaoundé,Centre,3.848,11.502,750,equatorial,15.5,25.1,18.8,67.9,0.0,0.6,156.0,1.0,7.4,10.86,715.8,26.6,good
2020-01-31,Yaoundé,Centre,3.848,11.502,750,equatorial,11.9,,17.4,71.8,0.0,4.2,274.0,6.6,5.6,10.88,651.1,31.2,good
2020-02-01,Yaoundé,Centre,3.848,11.502,750,equatorial,13.2,23.2,16.6,72.5,0.3,3.0,261.0,4.3,5.3,10.9,548.4,24.2,good
2020-02-02,Yaoundé,Centre,3.848,11.502,750,equatorial,13.5,24.1,19.8,69.8,0.0,2.8,220.0,3.0,6.0,10.91,614.7,25.7,good
2020-02-03,Yaoundé,Centre,3.848,11.502,750,equatorial,15.5,25.8,20.7,68.0,0.0,5.8,65.0,6.7,5.4,10.93,404.8,25.5,good
2020-02-04,Yaoundé,Centre,3.848,11.502,750,equatorial,11.6,25.0,18.1,62.3,0.0,3.9,310.0,5.5,5.5,10.95,439.5,34.2,good
2020-02-05,Yaoundé,Centre,3.848,11.502,750,equatorial,16.9,27.4,20.4,60.7,0.0,2.3,171.0,2.9,7.0,10.97,635.8,23.8,good
2020-02-06,Yaoundé,Centre,3.848,11.502,750,equatorial,15.0,23.5,18.5,60.8,0.0,3.6,322.0,4.9,5.1,10.99,491.1,21.1,good
2020-02-07,Yaoundé,Centre,3.848,11.502,750,equatorial,14.9,26.2,20.9,64.3,0.0,2.1,356.0,2.3,6.8,11.01,569.3,29.9,good
2020-02-08,Yaoundé,Centre,3.848,11.502,750,equatorial,14.8,21.8,17.8,70.2,0.0,0.7,313.0,1.1,4.4,11.03,455.4,19.8,good
2020-02-09,Yaoundé,Centre,3.848,11.502,750,equatorial,14.6,27.5,21.0,62.9,0.0,0.1,266.0,0.1,6.0,11.05,647.9,19.6,good
2020-02-10,Yaoundé,Centre,3.848,11.502,750,equatorial,14.0,21.2,17.4,73.4,0.0,3.0,109.0,3.4,5.2,11.07,490.5,27.2,good
2020-02-11,Yaoundé,Centre,3.848,11.502,750,equatorial,14.7,22.0,17.8,72.0,0.0,2.3,194.0,2.6,5.2,11.09,548.0,21.8,good
2020-02-12,Yaoundé,Centre,3.848,11.502,750,equatorial,11.9,,18.2,72.2,0.0,3.4,139.0,3.8,6.6,11.11,,11.9,good
2020-02-13,Yaoundé,Centre,3.848,11.502,750,equatorial,11.6,22.3,17.2,78.3,0.0,3.4,288.0,4.4,6.2,11.13,629.1,17.6,good
